commit_hash,label,commit_hour,commit_day_of_week,message_length,avg_line_length,snake_case_ratio,camelCase_ratio,comment_ratio,files_changed_count
ee7f4b2babb7a831d515bd9cb1160d86dad6a97b,Armin Ronacher,13,3,18,18.0,0.0,0.0,0.0,1
6cd191db4fd2a1f2593e0d120001073781ba698f,Armin Ronacher,13,3,19,19.0,0.0,0.0,0.0,1
1ac4156016a578fdf439ac69bc39b9c6687ea9f9,Armin Ronacher,23,4,24,24.0,0.0,0.0,0.0,1
3f6e8c6ad586caf6a60bc73ebd52838a73074ef1,Armin Ronacher,17,4,86,28.0,0.0,0.0,0.0,2
84a12afd4dff0c58aceb34c7fc93e3eedbe5005f,David Lord,11,4,112,36.667,0.0,0.0,0.0,5
233886dda2f69e381cd6c49a16de2d816824b90d,David Lord,19,4,63,20.333,0.0,0.0,0.0,1
fa32222b09cb85c0a1bd4c864689ea5d3319a354,David Lord,19,4,60,19.333,0.0,0.0,0.0,1
41622c8d681a170f39df2ab8dff170d3b8d2d139,David Lord,15,5,41,41.0,0.0,0.0,0.0,1
5c73a8b4adbaae76ba9998997fd3fc6e6d44a37d,Armin Ronacher,12,2,71,23.0,0.0,0.0,0.0,1
8789c94d8273a22d4dce114e06a2f6ee1f9b980c,Armin Ronacher,15,2,59,19.0,0.0,0.0,0.0,1
1d49343bb19933f5f8057a548cb69657d8cbd699,lord63,9,5,47,47.0,0.125,0.0,0.0,1
915d34444b2a1be982940e6f3c91576adc8aa57f,David Lord,18,4,100,32.667,0.058824,0.0,0.0,1
7d6e1185729eea3dfc93783b5ff7937c22b388d1,Armin Ronacher,23,2,51,16.333,0.0,0.0,0.0,1
751fe451df7d0e03754a02a52e4b59152b37891a,Armin Ronacher,13,3,94,30.667,0.0,0.0,0.0,1
51b62fb044ef59f0024ad890ff29765381ae1e29,lord63,14,6,37,37.0,0.0,0.0,0.0,1
bd4020d9de90eff06ea5febba987d2564eed0ccb,David Lord,0,6,97,31.667,0.0,0.0,0.0,1
a68a25cb1f23dbeb471a7bc26478126116597463,David Lord,19,3,73,23.667,0.0,0.0,0.0,1
b3b5a98fd09f4c02828765a5968825ab4f11556a,David Lord,8,4,84,27.333,0.0,0.0,0.0,1
db468a46188c14df12d0e87259834ebea86ec2ea,David Lord,20,1,21,21.0,0.0,0.0,0.0,1
ec07d7086ababb5d347f785cbbb25b2001260304,David Lord,5,3,83,27.0,0.0,0.0,0.0,1
c388e9c24e835f9f4f91b6194d6b0997c8535a53,David Lord,16,3,21,21.0,0.0,0.0,0.0,1
d7b20e0ad7b99e05a327485ce9c150bf2f993b0e,David Lord,16,3,74,36.5,0.0,0.0,0.0,1
910ad019160730e8cb7ca58cec214a9c5ca296a4,David Lord,16,3,74,36.5,0.0,0.0,0.0,1
dc07e26a8f99c43c840e5c50357f55320022003f,David Lord,21,2,66,21.333,0.0,0.0,0.0,1
b55bc0baa291fb3ac2f62f5852c2469f1dda9bdc,lord63,22,6,37,37.0,0.166667,0.0,0.0,1
9f4cbb9af4ab26f0fed6358a9219466f3c1c82e3,David Lord,9,6,103,33.667,0.0625,0.0,0.0,1
7368a164c7506046a4a0b0ce2113c2aaa7800087,lord63,20,6,47,47.0,0.0,0.0,0.0,1
c1c205bcd39ee417ed028c967819a45d08d604fc,David Lord,8,6,107,35.0,0.0,0.0,0.0,1
f17e6061fcffdc290f615d3fdc9d949e9e719574,David Lord,10,6,132,43.333,0.0,0.0,0.0,1
102a33ca528f34bae0cbbfc60cb63d5e2dab7cf2,Jeff Widman,1,2,55,55.0,0.0,0.0,0.0,1
daceb3e3a028b4b408c4bbdbdef0047f1de3a7c9,Jeff Widman,3,2,87,28.333,0.0,0.0,0.0,5
431db2874b242316051963d9bc4d5653b3647acc,David Lord,7,0,124,40.667,0.0,0.0,0.0,5
f267191cd81d67de3633b2d5bd4d9bfe4f44e0dd,Markus Unterwaditzer,20,0,104,34.0,0.0,0.0,0.0,1
0edf0a0e3a8b0f3e8309822044631fe7864d3066,Jeff Widman,15,0,157,51.667,0.0,0.0,0.0,2
7b1ebfbc4d517c2b9de2e4e4ddabffaead1190df,David Lord,22,0,123,40.333,0.0,0.0,0.0,3
7df543d5dc48c9a653403b1be2c8e83ba0f6c7f7,David Lord,22,0,75,24.333,0.0,0.0,0.0,2
992d9be96ef0f0d746bd4a77b9081bff3b44524b,David Lord,22,0,8,8.0,0.0,0.0,0.0,1
b4240e6bbdfdb7745ce03532618b0fecc311cfeb,David Lord,23,0,99,32.333,0.0,0.0,0.0,1
08f843fa75f2059a6d3fcf9784dc49d49cb52927,David Lord,23,0,82,26.667,0.0,0.0,0.0,1
e7367c9bbf7187d1e3650093fd4aaf96d879a331,Kenneth Reitz,20,1,83,27.0,0.090909,0.0,0.0,1
22270d0f7d4c794f6959d92fdb1b1e6ffd48fc46,David Lord,7,1,85,27.667,0.0,0.0,0.0,1
6d0bbd627c8ff7b6339c894342d00eae11deb7ec,lord63,20,2,197,32.0,0.025641,0.0,0.5,3
07fdd1930b947b2cc074706ecdfea908ffdb05b9,lord63,14,3,13,13.0,0.0,0.0,0.0,1
d5308bb80c47a645dfcc06588bf173b5c3a3887f,Kenneth Reitz,1,3,61,19.667,0.0,0.0,0.0,3
f63cd722976e1514cf0c0eb4b79180e3c9bc43a1,David Lord,6,0,84,27.333,0.0,0.0,0.0,1
2094e8f28e41b525bae89fffaf4073e7f6c017a6,Armin Ronacher,11,1,80,26.0,0.0,0.0,0.0,1
e7d548595e8f2f03fb58c827bef8abae2f84aa59,Markus Unterwaditzer,22,2,126,41.333,0.0,0.0,0.0,1
d45445ed00f5d1839f19f66207ca276ebdc034c6,Markus Unterwaditzer,13,4,122,40.0,0.058824,0.058824,0.0,5
1a7fd980f8579bd7d7d53c812a77c1dc64be52ba,Markus Unterwaditzer,20,1,80,26.0,0.0,0.0,0.0,1
bdadd979944627b271eb41dc958ed1eb1c185b0c,Markus Unterwaditzer,18,4,80,26.0,0.0,0.0,0.0,1
4542bac4d43efbd2422a52714f96c0dedd08e2b4,Markus Unterwaditzer,0,6,96,31.333,0.0,0.0,0.0,1
c9b29f4072b66be4c751af060d64ea749c6991c1,Markus Unterwaditzer,16,0,65,21.0,0.0,0.0,0.0,1
89086c5f7e89b63a6cc92681039bd9745e54c60e,David Lord,14,1,62,20.0,0.0,0.0,0.0,1
3d7857344a7e61e6f6aa1acdfdbe44d3830883ee,Markus Unterwaditzer,12,2,91,29.667,0.0,0.0,0.0,1
da0ebb9b7822017ca125c865bb9f321ed4d78801,Markus Unterwaditzer,19,6,96,31.333,0.0625,0.0,0.0,1
e0a8fd3162ebc1fb1c2edadf91325f0b586d7425,lord63,5,5,185,35.8,0.0,0.0,0.0,2
d3d8a4694a9c1601e213d6b5f27fab34615609b7,Markus Unterwaditzer,21,5,207,21.444,0.0,0.0,0.444444,4
7f26d45b16d3fa3593360ea9dc0243cc0dbcb6bd,Markus Unterwaditzer,21,5,19,19.0,0.0,0.0,0.0,1
bd667109c650c83cc3d5c50de509567ca8472fd3,Markus Unterwaditzer,21,5,19,19.0,0.0,0.0,0.0,1
0030f637c5efe5ebfba35b95f1ce592641d0f969,Jeff Widman,11,0,98,32.0,0.0,0.0,0.0,1
6bf42f9a845b7e54a39846f5410c9e3f6c80ba18,Jeff Widman,11,0,98,32.0,0.0,0.0,0.0,1
1a877fbaa027456cb7eba04f35d7f0a11c075f71,Keyan Pishdadian,17,0,116,22.0,0.0,0.0,0.4,3
8c595f1ebaaaa0de7d0f5ffb51c47e3f003a6a65,Jeff Widman,23,2,90,29.333,0.0,0.153846,0.0,1
90181dd8b50ce5faf021a50de3ed829fc1af03af,Jeff Widman,23,2,82,26.667,0.0,0.090909,0.0,1
317d60307d7310f0987951164c2c70098b8b5749,David Lord,16,0,37,37.0,0.0,0.0,0.0,3
e8bd2c92029455abfcbbd3e10b161f9da0d269be,Markus Unterwaditzer,21,6,99,32.333,0.0,0.0,0.0,1
883cb7cedcc23efbb7e73f8884df8f406e452541,Armin Ronacher,10,6,30,30.0,0.0,0.0,0.0,1
6aee9f6d77e0696bd570d6095445d73c48539f8a,Armin Ronacher,10,6,68,22.0,0.090909,0.0,0.0,2
96ec24f6e0ff77a24d0151afe20ec7c97118019f,Armin Ronacher,11,6,45,45.0,0.0,0.0,0.0,1
c5900a1adf8e868eca745225f3cf32218cdbbb23,ThiefMaster,14,0,64,20.667,0.0,0.0,0.0,9
523e27118359425048541d92892f20ee048c0b76,Armin Ronacher,20,3,36,36.0,0.0,0.0,0.0,5
a7d829c61854bc609a343eec114d2a129761fe9f,Armin Ronacher,20,3,35,35.0,0.0,0.0,0.0,10
1df426aaaacf5dcd774d9c80857c212388d1a038,Armin Ronacher,20,3,30,30.0,0.0,0.0,0.0,1
f9ea3fe026a684bb47a0f4794431dab30d0f601e,Armin Ronacher,20,3,23,23.0,0.0,0.0,0.0,7
21d595bee73e65a28201709bd1a8b97c42aff5d2,Armin Ronacher,21,3,24,24.0,0.0,0.0,0.0,1
9594876c1f6377a3f8b911d31e8c941295baa281,Armin Ronacher,21,3,31,31.0,0.0,0.0,0.0,2
87787b130b28b97848e57b2c838e92186755cd21,Armin Ronacher,21,3,116,38.0,0.0,0.0,0.0,1
8482ce6b8ca9f1110b86bff4c3f998655fdecf8a,Armin Ronacher,21,3,150,36.75,0.0,0.0,0.0,3
b13e83a2f228625b66c04003a1df7f8e7fb4176d,Armin Ronacher,21,3,103,33.667,0.0625,0.0,0.0,2
c73cf0f82ef011ac4dbaf00ce4e8318fb9fb53dc,Armin Ronacher,22,3,89,29.0,0.0,0.0,0.0,2
8d7e7aab31f0e3cf4d009376b6d210ae1a27785b,Armin Ronacher,22,3,92,30.0,0.0,0.0,0.0,3
3e651e795a76032eef18349a5cddaf770c0e2046,Armin Ronacher,22,3,20,20.0,0.0,0.0,0.0,1
42b7ab3f499d3ccecfb86220cf3107ba6231cd8f,Armin Ronacher,0,4,47,47.0,0.0,0.0,0.0,1
e83d608d7d34c7fe8b98d468eb5d2c579ca3b7bf,Armin Ronacher,12,4,79,25.667,0.0,0.0,0.0,1
0e06302c79c50a4b2dd43b2bcd6f909f8994ce5e,Armin Ronacher,11,6,15,15.0,0.0,0.0,0.0,1
1eccb62965967264acfd1a504fcc3fca0646a8be,Armin Ronacher,11,6,31,31.0,0.0,0.0,0.0,1
13e6a01ac86f9b8c0cad692d5e5e8d600674fb6d,Armin Ronacher,11,6,27,27.0,0.0,0.0,0.0,1
b23cd61e04b01e83defcdb9dafe8b6bcafdffc40,Armin Ronacher,11,6,16,16.0,0.0,0.0,0.0,1
f91aea2aa0c83964cebdd71350318932baffe700,Markus Unterwaditzer,15,6,60,19.333,0.0,0.0,0.0,1
fd1a355899691215bda059f410256e6fff470955,Armin Ronacher,9,3,39,39.0,0.0,0.0,0.0,2
19b134002cdd6be9f3543a7b6d18b4c05fa44fe9,Armin Ronacher,13,3,97,31.667,0.076923,0.0,0.0,1
41f3d67dffe0263d46e7829819393c1abcf3d0f1,Armin Ronacher,13,3,14,14.0,0.0,0.0,0.0,1
5cf261a2876cd311c7abe17c14da733a48a4343d,Jeff Widman,11,3,103,33.667,0.0,0.0,0.0,1
d80fabd9f633fc0ef2955a127cc980ac9b0cc8fd,Jeff Widman,12,3,91,29.667,0.0,0.0,0.0,2
2644d69486038c03901dc860329375cc40fb64a1,Jeff Widman,12,3,112,36.667,0.0,0.0,0.0,1
4102be4060ad468c46add85747a22cf597fedf95,Markus Unterwaditzer,21,3,89,29.0,0.0,0.0,0.0,1
808d2cf75e7127618340149c5b0f1a9b608b617e,Jeff Widman,14,3,116,38.0,0.0,0.0,0.0,1
a228a3b2cfbc53d428f6cecade8b5b0fec576f03,Jeff Widman,14,3,76,24.667,0.0,0.0,0.0,3
024fbe5a6076d0f3f793cd4a66d0b50decdb2a1a,David Lord,14,3,53,53.0,0.0,0.0,0.0,2
d393597c507ea62df534ba2ffb8a4e77cf3f1548,Markus Unterwaditzer,13,4,112,27.25,0.0,0.0,0.0,5
293eb583f62e930c84dc1612fadf60185c0a9174,Markus Unterwaditzer,14,4,32,32.0,0.0,0.0,0.0,1
6c359e0f532d18a71895f035dd1326ca5d2d67f8,Markus Unterwaditzer,14,4,32,32.0,0.0,0.0,0.0,3
3d72099dcd8dfdf127c23e7104c19bd70ea18f82,Markus Unterwaditzer,14,4,71,23.0,0.0,0.0,0.0,5
ae97ca855361dc47b45f85371d557419c0e764dc,Markus Unterwaditzer,14,4,96,31.333,0.0,0.0,0.0,1
b080bb19a17bee98ec44700c2e134cbdc5e6204f,Markus Unterwaditzer,18,4,31,31.0,0.0,0.0,0.0,0
2bde2065e646a67665cb4eaac3219e78524e29ad,Markus Unterwaditzer,18,4,19,19.0,0.0,0.0,0.0,1
225c311f1b8c15808031a8e5ec941da5c5c36275,Markus Unterwaditzer,18,4,31,31.0,0.0,0.0,0.0,1
9f9e1fde8fc91b64a0cf99bf0debaae5806a2644,Markus Unterwaditzer,21,5,96,31.333,0.0625,0.0,0.0,3
7c271401b284e6fcc2040fffe317342e2a17a902,David Lord,12,6,36,36.0,0.2,0.0,0.0,2
14a5a9e5547895f9e77dfd2dccd7fdb63fe2b8da,David Lord,12,6,46,46.0,0.0,0.0,0.0,2
aa9a994946acf45187cb12506b47433306aa3473,David Lord,13,6,45,45.0,0.0,0.0,0.0,1
169a4e0c44dcf8414d7cc27d405e9afdcd29a53c,David Lord,14,6,54,54.0,0.0,0.0,0.0,1
baa2689658e340fc5a2a093bb061f3b9af6d85b6,David Lord,15,6,22,22.0,0.0,0.0,0.0,2
f6b5b571dce6d8ed1632622f1cdea3acd2fd1a57,Markus Unterwaditzer,13,0,159,19.0,0.0,0.0,0.0,1
6a3a209f41c4dc561ca2d96765cdcf0edda97425,Markus Unterwaditzer,17,0,100,32.667,0.0,0.0,0.0,1
d1d82ca8ce7262ad9d27245ce44f86571287810e,Markus Unterwaditzer,18,1,22,22.0,0.0,0.0,0.0,2
724f04d30597a6d0144958e86f20e816b0d9b1f1,Markus Unterwaditzer,18,1,18,18.0,0.0,0.0,0.0,1
b990d8076430357effacc0b6023a4dc6b7060239,Markus Unterwaditzer,18,1,31,31.0,0.0,0.0,0.0,2
4f83f705e7a5f35381841148caf04b2829873faf,Markus Unterwaditzer,20,1,82,26.667,0.090909,0.0,0.0,1
6e46d0cd3969f6c13ff61c95c81a975192232fed,Markus Unterwaditzer,20,0,51,16.333,0.0,0.0,0.0,2
433c5614946bb872b1fa4b70d6c671088066fd35,Markus Unterwaditzer,20,0,31,31.0,0.0,0.0,0.0,2
5c12721730d18e2eddfe083cf1f6398af8915643,Markus Unterwaditzer,22,1,30,30.0,0.0,0.0,0.0,1
c80ea941d06b0899b8ecdce6179e5b5259e1c5ac,Markus Unterwaditzer,22,1,113,37.0,0.0,0.0,0.0,1
d8c39f4b3753c0ebc93177661c43bfe35d7c019c,David Lord,14,2,124,40.667,0.0,0.0,0.0,1
cd1a9b7d545a9566b6d8ab861572f2e80c67916e,David Lord,15,2,41,41.0,0.0,0.0,0.0,4
0e4607000d1e4a33a06c98578ec06226a43cdc56,David Lord,13,3,107,35.0,0.0625,0.0,0.0,1
1928f28a6863a8bac27705950ce1327d661f4d2d,David Lord,13,6,70,34.5,0.0,0.0,0.0,8
633b13e9b5a3a6946badb465179b2ccab75150cd,David Lord,17,1,31,31.0,0.0,0.0,0.0,33
1e5746bb2b0ca82d2bd77edf1f153fdcca70503f,David Lord,8,2,52,25.5,0.0,0.0,0.0,7
495d834b99e18421cee617b090fd3c6c3c91ddbb,David Lord,8,2,31,31.0,0.0,0.0,0.0,7
80b9453bdd9a5e9af9c4d46615b93f4df618e94b,Armin Ronacher,23,6,95,31.0,0.076923,0.0,0.0,1
9359e9f911fd7246a2114d506c8d806090602f63,Jeff Widman,5,4,41,41.0,0.0,0.0,0.0,1
c4139e0e5de5ffa8f103956bdcc1ca7cf9e500fd,Adam Byrtek,22,6,38,38.0,0.0,0.0,0.0,2
6c5ef2bc5c7c304c8d4a2ddbb8666167ae73d4c4,Adam Byrtek,23,6,56,56.0,0.142857,0.0,0.0,2
b099999c6cb5c3563dc4fbe45f3101116aab0d3f,Adam Byrtek,0,2,46,46.0,0.0,0.0,0.0,3
ca547f0ec375a8a3e8c623cfa6b747d68e75a239,Adam Byrtek,23,2,55,55.0,0.0,0.0,0.0,2
c9ef500c5c2bbc7cfcb51e8b599e00248d290fd4,Adam Byrtek,0,3,60,60.0,0.0,0.0,0.0,1
23de58682c730a67820e77605386a16303d57447,Adam Byrtek,1,3,29,29.0,0.0,0.0,0.0,2
539569e5f2074427a99d31a6142cbee596b5905f,Adam Byrtek,1,3,32,32.0,0.0,0.0,0.0,1
f0f458e0c5c4610cc210ef80a89b2b0870baa1b6,Adam Byrtek,1,3,49,49.0,0.0,0.0,0.0,1
f0d3b71a94994d52d64d315bc8ef7371db14d76f,Adam Byrtek,13,0,25,25.0,0.0,0.0,0.0,3
1df2788a8f29a1238cbdebd7fa59b0d6218995b5,Adam Byrtek,13,0,52,52.0,0.222222,0.0,0.0,1
5575faad92f69993e3823cd94044a2dd7796c82d,Adam Byrtek,13,0,48,48.0,0.0,0.0,0.0,1
5ebdd5dd7455ca4a4c8ba1aff727f40e77a11c08,Adam Byrtek,23,6,21,21.0,0.0,0.0,0.0,3
866118302ef910f2b216e23783c9013d282e7807,Adam Byrtek,22,0,40,40.0,0.0,0.0,0.0,1
62b0b6652aab03fcf7c411de4d2cbd242ed05ec9,Markus Unterwaditzer,21,4,32,32.0,0.0,0.0,0.0,1
5c4fa7e91cca82f769c11b098114aa6d3322599b,Markus Unterwaditzer,21,4,29,29.0,0.0,0.0,0.0,1
136a833a8d65f2b89c277d9b909fef5f8a4628de,Markus Unterwaditzer,21,4,42,42.0,0.0,0.0,0.0,1
f193f590bc33bde70fad200782350beac3506585,David Lord,8,6,23,23.0,0.0,0.0,0.0,1
e00e2c22aadf9e5b9dc353c31f1b70dad488b47a,Armin Ronacher,15,3,37,37.0,0.0,0.0,0.0,2
71e10be28665eee6a919045f9e5d8773508dc756,Markus Unterwaditzer,3,4,132,17.429,0.105263,0.0,0.428571,4
098ea0c8ca3b2f3c6715b1048bec6a42db6298e1,Markus Unterwaditzer,14,5,73,23.667,0.125,0.0,0.0,3
78a71a48dcb71cb930d747d9facef0dfa5a8f022,Markus Unterwaditzer,18,5,118,38.667,0.076923,0.0,0.0,3
c4ec6954e57b1ab3cb5a0d178e6030f8bab6c149,Markus Unterwaditzer,22,1,88,16.4,0.083333,0.0,0.0,3
dbcd64e2ee4c21775a8b06b467e2d2aeae76c9d4,Markus Unterwaditzer,18,2,19,19.0,0.0,0.0,0.0,1
9cd32cac32433d7ea03cbd64de6ab5c8ea64a981,Armin Ronacher,11,3,134,32.75,0.0,0.0,0.0,3
7132feb1a5a8f5d170a5722e78ac29017320caa6,Markus Unterwaditzer,15,3,31,31.0,0.0,0.0,0.0,36
a30951ec28e23a5d1c9380c4bd5844f2290c1dc8,Armin Ronacher,3,5,64,64.0,0.083333,0.0,0.0,2
9e41eca7f839db16cdf064f827fada0cabf6f54f,Armin Ronacher,3,5,117,38.333,0.0,0.0,0.0,3
1f0ca894a27f12131079c27eccdcc3fc9283eadd,Armin Ronacher,16,6,20,20.0,0.0,0.0,0.0,1
12008c2e63a30c3ec7f00a23cad1251b96876e08,Markus Unterwaditzer,17,6,31,31.0,0.0,0.0,0.0,1
11f3a3f6ddd5c6bc2b6223eb2ad7cf25e0010132,Armin Ronacher,21,6,20,20.0,0.0,0.0,0.0,1
3bd12b38a80362f6656b834ec04c95f1ba4d83e0,Markus Unterwaditzer,10,0,67,21.667,0.0,0.0,0.0,1
a40489e0ce89acef2a49b70a571143ef479ca235,Armin Ronacher,21,0,111,36.333,0.0,0.0,0.0,3
83fd5b26b84ef44c6b9d10e7994b5733d56a7e8a,Armin Ronacher,21,0,41,41.0,0.0,0.0,0.0,2
0664a3f2ddfc227797b5a8f0654e9959b15d9e64,Armin Ronacher,21,0,30,30.0,0.0,0.0,0.0,1
dcfdfc6476b7cce7c32f48e90e6558cdd2c854fb,Markus Unterwaditzer,15,6,39,12.333,0.0,0.0,0.0,1
01081dbe6cdfa3fc43d8e1fff708d4ed95e1be7e,Markus Unterwaditzer,23,0,92,30.0,0.0,0.0,0.0,1
cdbd63d7de71250e0c84530c47f64bc518930ddb,David Lord,12,2,48,15.333,0.0,0.0,0.0,1
2b8fef4fe72b5592a844083284c2615ced8a0cb8,Markus Unterwaditzer,14,6,31,31.0,0.0,0.0,0.0,3
a4ed3d28066bb1625c15fc6a89c1533535dc7879,Markus Unterwaditzer,17,2,22,22.0,0.0,0.0,0.0,4
08d6de73a893615ef316a9ad88710bd7e6589bf2,David Lord,23,3,31,31.0,0.0,0.0,0.0,4
7e1a13ffbd212e928e866c2e4cf5d92d85660f86,Markus Unterwaditzer,11,1,16,16.0,0.0,0.0,0.0,1
7fca843b5f361e79534bd18c4cd20f3f44094337,Markus Unterwaditzer,15,4,83,27.0,0.0,0.0,0.0,1
ccb562854efad180bcbd37f126757d493ed68ff3,Sven-Hendrik Haase,14,0,26,26.0,0.0,0.0,0.0,1
0ba1a872b7aac48efef9028e7687475da34eaa39,Sven-Hendrik Haase,21,2,93,30.333,0.0,0.0,0.0,1
45c45ea73c993cd12334194d62e0f83027a46b07,Markus Unterwaditzer,21,2,12,12.0,0.0,0.0,0.0,1
1042d9d23f3c61f4474aea568a359337cf450fab,Markus Unterwaditzer,21,2,27,27.0,0.0,0.0,0.0,1
b2e0886f484ac4544afd440955aa936379161e7c,Markus Unterwaditzer,21,2,19,19.0,0.0,0.0,0.0,1
caf6b8c3141bc1c251952600a80690fcb5e11009,Markus Unterwaditzer,16,6,25,25.0,0.0,0.0,0.0,1
8cd0b03beeac4a41c398ea365475c651c484a9ee,Markus Unterwaditzer,16,6,18,18.0,0.0,0.0,0.0,1
22cf57154ab36a87673423c767f24360326696aa,Markus Unterwaditzer,16,6,31,31.0,0.0,0.0,0.0,1
789715adb9949f58b7b0272bed1a58d7cd0fad30,Markus Unterwaditzer,3,0,144,14.444,0.083333,0.0,0.333333,3
f18fe15e6d9b02631e9ff24ab3c1660b8ba28f94,Markus Unterwaditzer,3,0,31,31.0,0.0,0.0,0.0,3
582a878ad96b59207931635fa65704c5ab295535,Markus Unterwaditzer,22,4,19,19.0,0.0,0.0,0.0,1
b0820bce590e113264859279b6ca45213f2912d7,Markus Unterwaditzer,22,4,69,22.333,0.1,0.0,0.0,4
71c534d2c6b356224ccf03a9f4d3d6ae295b1e1b,Markus Unterwaditzer,22,4,31,31.0,0.0,0.0,0.0,4
49386ee69e92aa23edefbfff01fd425c5fbe33d1,Markus Unterwaditzer,16,5,40,12.667,0.0,0.0,0.0,1
22c613b8c44b74f4756f1eceeedde99b31144a47,David Lord,10,1,78,25.333,0.0,0.0,0.0,4
6c9ff85c3f3c98ea85da5f789c092ad7926af0b5,David Lord,5,4,111,36.333,0.0,0.0,0.0,1
47e84101173d00f70a7f28547aa0ae2fcd80086e,Markus Unterwaditzer,5,6,71,23.0,0.0,0.0,0.0,10
fe7910ccd59242af106fcc67cfd47e6e2355787d,Jeff Widman,11,1,269,52.6,0.0,0.0,0.0,1
42fbbb4cbbd312464214dd66d0985828c16dce67,David Lord,14,1,64,31.5,0.0,0.0,0.0,2
c9b33d0e860e347f1ed46eebadbfef4f5422b6da,Armin Ronacher,12,6,51,51.0,0.0,0.0,0.0,4
9e2807da76d756ca84b55213e799a124beb6a3fe,Markus Unterwaditzer,15,3,85,27.667,0.0,0.0,0.0,1
89798ea7dd549ba8e06112e3b44b0cb7d9d4f417,Markus Unterwaditzer,18,3,25,25.0,0.0,0.0,0.0,1
5efb1632371048dcb5cd622b6d597c6b69b901b5,Jeff Widman,3,4,95,31.0,0.090909,0.0,0.0,1
bb0e755c808a8541192982ba7b86308b68ff7657,Jeff Widman,1,5,76,24.667,0.0,0.0,0.0,22
c43560777a3efeaeaf0eb47568171f04103dc363,Grey Li,18,5,211,21.889,0.0,0.0,0.333333,1
a7f1a21c1204828388eaed1e3903a74c904c8147,Hsiaoming Yang,10,1,292,30.889,0.0,0.0,0.444444,6
5b7fd9ad889e54d4d694d310b559c921d7df75cf,Sven-Hendrik Haase,14,3,46,46.0,0.0,0.0,0.0,1
ad42d88fb2cda12a21c4fb6f002f425f233d1fe3,Sven-Hendrik Haase,14,3,19,19.0,0.0,0.0,0.0,1
ed17bc171046a15f03c890687db8eb9652513bd9,Sven-Hendrik Haase,20,3,52,52.0,0.0,0.0,0.0,1
6efea346dd54fa9adb65fc044d72e5ec8bdf4018,David Lord,13,3,117,38.333,0.0,0.0,0.0,2
19d7e6532f9187ba8a81b2d2ad9afe03e5e5500a,David Lord,8,4,96,31.333,0.0,0.0,0.0,2
c28a168f3554c7e5222d1e143792ae67ada4f3b1,Markus Unterwaditzer,18,4,69,69.0,0.0,0.0,0.0,3
80c7db638cfd1f778cc065a26c6ede85fa1ac4e7,Markus Unterwaditzer,18,4,17,17.0,0.0,0.0,0.0,1
f7d6d4d4f60dfbebd80d9bbe9e68ebdd00d89dd6,Markus Unterwaditzer,18,4,18,18.0,0.0,0.0,0.0,1
a34d0e6878c8c8a5fab05a69785c443f3c17075d,Markus Unterwaditzer,18,4,29,29.0,0.0,0.0,0.0,1
07a705888cbdf2641f3686f6d87575ef99093c7e,Markus Unterwaditzer,18,4,19,19.0,0.0,0.0,0.0,1
c935eaceafebaf167f6422fdbd0de3b6bbb96bdf,Markus Unterwaditzer,18,4,101,33.0,0.0,0.0,0.0,3
de555c82cefcb8bd61ab928481b595882c899958,Markus Unterwaditzer,18,4,31,31.0,0.0,0.0,0.0,3
d04d36842b6c0c9430dfb3d1129e5cfa5e8bac3d,David Lord,8,3,97,31.667,0.0,0.0,0.0,1
ec18fe94775aaa3d54238c6c75b569491803134e,Grey Li,22,4,58,58.0,0.0,0.0,0.0,1
c1973016eacfb22fdec837394d8b89c0ca35ad15,David Lord,18,4,93,30.333,0.0,0.0,0.0,2
f790ab7177c9959b560d238f4be9c124d635e70a,David Lord,10,5,84,41.5,0.0,0.0,0.0,1
8b45009dbc22508ca6d9dc06e79ab23914ed14bb,David Lord,10,5,114,37.333,0.117647,0.0,0.0,2
aafb80c527eb5d6d361d7ba08258376d13679820,David Lord,11,5,23,23.0,0.0,0.0,0.0,1
09b49104f39f111b58d60a819551cca4bde305cc,David Lord,9,2,103,33.667,0.0,0.0,0.0,1
78cb96fde0ffb9d6ce67b8f5c850c7a60cab86b3,David Lord,10,2,102,33.333,0.0,0.0,0.0,1
bf6910a639fffc6896c5aefe362edaf6f6b704fe,David Lord,14,3,16,16.0,0.0,0.0,0.0,1
7005c2d5343a4f8025b70e0a1eea9c01f1d229b0,David Lord,15,3,73,23.667,0.0,0.0,0.0,1
03857cc48a1aff7af4c2bbc18a5740d1dc903c0b,David Lord,16,3,42,42.0,0.0,0.0,0.0,1
5b9b180191016044b95896924c7df55cbff7db93,David Lord,16,3,84,27.333,0.0,0.0,0.0,1
cfd3e50ab6447a69019fc008c260f8c078c4ac7d,David Lord,16,3,42,42.0,0.0,0.0,0.0,1
4ff84d537aa386fde36182ed797a79e3b582be75,David Lord,14,3,16,16.0,0.0,0.0,0.0,1
f0c714a01bbba070dc0c7e034a2d174b2e904d16,David Lord,9,4,104,34.0,0.076923,0.0,0.0,1
e50767cfca081681f527c54d3f6652d11e95e758,David Lord,8,3,39,39.0,0.0,0.0,0.0,1
f4a1ca8fc87bd28ad75502a78005226899e08a2a,David Lord,9,3,101,33.0,0.066667,0.0,0.0,3
8ad4f476aa37d46b9744eb0e45a7214166f8e3a9,David Lord,7,4,44,44.0,0.0,0.0,0.0,174
